,symbol,side,leverage,size,entryPrice,closedPrice,startedTime,closedTime,pnl,capital
33,BTCUSDT,1.0,5.0,0.001,21717.0,21841.0,2022-07-19 06:50:00,2022-07-19 08:35:00,0.004105244739144449,1.2039372154945551
34,BTCUSDT,-1.0,5.0,0.001,22189.0,21924.0,2022-07-19 11:25:00,2022-07-19 11:45:00,0.010352408851232592,1.2164008657805692
35,BTCUSDT,-1.0,5.0,0.001,22085.0,21985.5,2022-07-19 12:05:00,2022-07-19 12:20:00,0.0029089246094634365,1.2199392841940109
36,BTCUSDT,-1.0,5.0,0.001,22522.5,22480.5,2022-07-19 14:55:00,2022-07-21 14:10:00,0.0002662937062937062,1.2202641463474522
37,BTCUSDT,-1.0,5.0,0.001,22815.5,22677.0,2022-07-21 16:05:00,2022-07-22 19:30:00,0.004475290920646051,1.2257251834023908
38,BTCUSDT,-1.0,5.0,0.001,22926.5,22883.0,2022-07-23 04:40:00,2022-07-23 05:00:00,0.0002988855691012582,1.226091534971394
39,BTCUSDT,1.0,5.0,0.001,22224.0,22291.0,2022-07-23 12:10:00,2022-07-23 12:45:00,0.0014123470122390208,1.227823201687542
40,BTCUSDT,-1.0,5.0,0.01,22227.5,22216.5,2022-07-23 16:00:00,2022-07-23 16:00:00,-0.0011047216286132044,1.2264667988405247
41,ETHUSDT,-1.0,5.0,0.01,1522.15,1499.05,2022-07-23 15:35:00,2022-07-23 17:40:00,0.01358804322832844,1.2431320827212793
42,BTCUSDT,-1.0,5.0,0.001,22257.0,22050.0,2022-07-23 16:15:00,2022-07-23 17:40:00,0.0077078851597250295,1.2527140020532646
43,BTCUSDT,-1.0,5.0,0.001,22378.5,22322.5,2022-07-24 04:40:00,2022-07-25 00:45:00,0.0009044037804142367,1.2538469613324994
44,BTCUSDT,1.0,5.0,0.001,21861.0,21959.5,2022-07-25 03:30:00,2022-07-25 07:15:00,0.002902136224326426,1.257485796018744
45,BTCUSDT,-1.0,5.0,0.001,22062.0,22049.0,2022-07-25 10:45:00,2022-07-25 10:50:00,-0.0010102801196627687,1.2562153831182679
46,BTCUSDT,-1.0,5.0,0.001,22013.0,21470.0,2022-07-25 11:25:00,2022-07-25 23:45:00,0.023086975877890336,1.2852175973657542
47,BTCUSDT,1.0,5.0,0.001,21060.0,21080.5,2022-07-26 00:40:00,2022-07-26 01:20:00,-0.0006273694207027541,1.284411291146218
48,ETHUSDT,-1.0,3.0,0.01,1718.0,1653.8,2022-07-31 11:15:00,2022-08-05 02:15:00,0.03579892898719444,1.3303918397483123
49,BTCUSDT,-1.0,5.0,0.001,23327.5,22897.5,2022-08-03 15:10:00,2022-08-05 02:15:00,0.016847926267281106,1.3528061833709843
50,ETHUSDT,-1.0,3.0,0.1,1741.35,1672.75,2022-08-06 00:05:00,2022-08-07 01:15:00,0.037826238263416266,1.403977752387398
51,BTCUSDT,-1.0,5.0,0.012,23250.0,22895.0,2022-08-06 00:05:00,2022-08-07 01:15:00,0.013681032258064517,1.4231856173074149
52,BTCUSDT,-1.0,5.0,0.001,22175.0,21950.0,2022-07-27 18:00:00,2022-08-19 06:40:00,0.00855467869222097,1.4353605129828702
53,ETHUSDT,-1.0,3.0,0.1,1705.9,1687.5,2022-08-07 13:30:00,2022-08-19 11:35:00,0.009194724192508406,1.448558257016565
54,BTCUSDT,-1.0,5.0,0.001,21473.0,21285.5,2022-07-27 15:15:00,2022-08-19 11:40:00,0.007138881385926513,1.4588993425940107
55,BTCUSDT,-1.0,5.0,0.001,21077.5,20966.5,2022-07-26 09:10:00,2022-08-19 21:55:00,0.00367049223105207,1.4642542212968888
56,ETHUSDT,-1.0,3.0,0.01,1652.2,1608.9,2022-08-05 02:20:00,2022-08-19 23:50:00,0.024628446919259143,1.5003165286624005
57,ETHUSDT,-1.0,3.0,0.01,1558.3,1547.5,2022-07-27 18:25:00,2022-08-22 08:05:00,0.0053361740358082235,1.5083224787681426
58,BTCUSDT,-1.0,5.0,0.001,21100.0,21004.5,2022-08-20 03:20:00,2022-08-22 08:05:00,0.002929687203791469,1.5127413918333805
59,BTCUSDT,-1.0,5.0,0.001,21305.5,20990.5,2022-08-20 07:05:00,2022-08-22 08:10:00,0.013196742625143743,1.5327046506398074
60,ETHUSDT,-1.0,3.0,0.01,1591.75,1540.05,2022-08-22 06:30:00,2022-08-22 08:10:00,0.030905958850322,1.5800743575021785
61,ETHUSDT,-1.0,3.0,0.01,1627.35,1575.3,2022-08-23 01:30:00,2022-08-23 05:45:00,0.030410102313577263,1.6281245803768796
62,BTCUSDT,-1.0,5.0,0.001,21305.0,21013.5,2022-08-22 12:30:00,2022-08-23 05:45:00,0.012093180004693733,1.6478137839974436
63,BTCUSDT,-1.0,5.0,0.001,21595.0,21178.5,2022-08-23 14:05:00,2022-08-24 01:50:00,0.01770230145867099,1.6769838803495198
64,ETHUSDT,-1.0,3.0,0.05,1678.0,1647.35,2022-08-25 01:50:00,2022-08-26 10:45:00,0.01668040524433855,1.7049566510619731
65,ETHUSDT,-1.0,3.0,0.01,1644.55,1610.15,2022-08-24 05:35:00,2022-08-26 15:10:00,0.019334310297649728,1.737920811997647
66,BTCUSDT,-1.0,5.0,0.001,21206.0,20837.0,2022-08-23 07:45:00,2022-08-26 15:10:00,0.015814656229369044,1.7654054321932557
67,ETHUSDT,-1.0,3.0,0.01,1510.95,1501.3,2022-07-27 16:15:00,2022-08-26 23:45:00,0.004791819716072729,1.7738649367501014
68,BTCUSDT,1.0,5.0,0.001,20100.5,20232.0,2022-08-26 23:45:00,2022-08-26 23:55:00,0.004936892117111515,1.7826223165731636
69,BTCUSDT,1.0,5.0,0.01,19951.5,20040.0,2022-08-27 16:10:00,2022-08-28 01:20:00,0.0028322081046537853,1.7876710739456987
70,ETHUSDT,-1.0,3.0,0.01,1443.7,1438.0,2022-07-27 05:10:00,2022-08-28 23:40:00,0.0023513472328046308,1.791874509378586
71,BTCUSDT,1.0,5.0,0.002,19847.0,19908.0,2022-08-28 14:15:00,2022-08-29 13:10:00,0.0014710535597319493,1.7945104527542004
72,BTCUSDT,1.0,5.0,0.001,19550.0,19902.0,2022-08-28 23:55:00,2022-08-29 13:15:00,0.016390710997442454,1.823923754967184
73,ETHUSDT,-1.0,3.0,0.01,1578.5,1517.7,2022-08-30 04:35:00,2022-08-30 14:45:00,0.036948394044979384,1.89131480857371
74,ETHUSDT,-1.0,3.0,0.02,1495.4,1489.0,2022-08-29 13:35:00,2022-08-30 16:55:00,0.002683215193259389,1.8963896132033113
75,ETHUSDT,-1.0,3.0,0.01,1592.0,1586.95,2022-08-31 02:20:00,2022-08-31 06:35:00,0.0015746482412060017,1.8993757597723833
76,ETHUSDT,-1.0,3.0,0.03,1567.05,1541.3,2022-09-01 11:30:00,2022-09-01 14:15:00,0.01484529530008615,1.9275725538120299
77,BTCUSDT,1.0,5.0,0.001,19845.5,20025.0,2022-09-01 14:15:00,2022-09-01 20:25:00,0.007437635736061072,1.9419091363221126
78,ETHUSDT,-1.0,3.0,0.01,1596.3,1593.95,2022-09-02 03:05:00,2022-09-02 17:40:00,-0.00012666791956404873,1.9416631587318323
79,BTCUSDT,1.0,5.0,0.005,19793.0,19973.5,2022-09-03 15:10:00,2022-09-04 23:35:00,0.007512090132875259,1.9562491073879091
80,BTCUSDT,1.0,5.0,0.005,19706.5,19759.5,2022-09-05 06:00:00,2022-09-05 08:45:00,0.0010873163676959378,1.9583761690616626
81,ETHUSDT,-1.0,3.0,0.02,1600.2,1593.8,2022-09-05 15:50:00,2022-09-06 17:20:00,0.002402699662542239,1.9630815588221975
82,BTCUSDT,1.0,3.0,0.002,18661.5,18725.0,2022-09-07 02:45:00,2022-09-07 06:00:00,0.0018000053586260483,1.9666151161474974
83,ETHUSDT,-1.0,2.0,0.02,1631.95,1597.5,2022-09-08 00:15:00,2022-09-08 07:20:00,0.019526603143478687,2.0050164290564756
84,ETHUSDT,1.0,2.0,0.03,1630.85,1631.35,2022-09-08 10:15:00,2022-09-08 10:15:00,-0.0012936566820982924,2.00242262615531
85,ETHUSDT,-1.0,2.0,0.01,1759.45,1747.95,2022-09-10 22:05:00,2022-09-11 06:40:00,0.0049413623575549175,2.01231732194411
86,ETHUSDT,-1.0,2.0,0.01,1739.6,1683.8,2022-09-10 04:15:00,2022-09-13 00:20:00,0.03050200045987581,2.0736970258234653
87,BTCUSDT,-1.0,3.0,0.001,21646.5,21417.0,2022-09-10 22:00:00,2022-09-13 12:55:00,0.009010657612085094,2.09238239971436
88,ETHUSDT,-1.0,2.0,0.03,1641.25,1629.15,2022-09-08 11:05:00,2022-09-13 12:55:00,0.005778327494287835,2.1044728704631934
89,BTCUSDT,1.0,3.0,0.005,20157.0,20245.0,2022-09-14 12:05:00,2022-09-14 12:30:00,0.002762236443915265,2.110285922121218
90,BTCUSDT,1.0,3.0,0.005,19891.5,19950.0,2022-09-14 18:10:00,2022-09-14 18:25:00,0.001338601915390996,2.113110754898592
91,BTCUSDT,1.0,3.0,0.005,19761.5,19912.0,2022-09-14 18:55:00,2022-09-14 19:45:00,0.006009725982339398,2.1258099715058667
92,BTCUSDT,1.0,3.0,0.002,19719.0,19769.0,2022-09-16 01:55:00,2022-09-16 11:00:00,0.0009335970383893706,2.127794621399443
